127.0.0.1 - - [20/Mar/2015:12:59:53 -0400] "GET /drupal/install.php HTTP/1.1" 200 4450
127.0.0.1 - - [20/Mar/2015:13:01:43 -0400] "POST /drupal/install.php?profile=standard&locale=en HTTP/1.1" 302 -
127.0.0.1 - - [20/Mar/2015:13:01:55 -0400] "GET /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 10423
127.0.0.1 - - [20/Mar/2015:13:01:57 -0400] "POST /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 10423
127.0.0.1 - - [20/Mar/2015:13:01:58 -0400] "POST /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 10426
127.0.0.1 - - [20/Mar/2015:13:02:00 -0400] "POST /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 10423
127.0.0.1 - - [20/Mar/2015:13:02:02 -0400] "GET /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 10421
127.0.0.1 - - [20/Mar/2015:13:02:04 -0400] "POST /drupal/install.php?profile=standard&locale=en HTTP/1.1" 200 1495
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:03:57 -0400] "HEAD / HTTP/1.1" 200 -
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:03:57 -0400] "GET / HTTP/1.1" 200 1216
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET / HTTP/1.1" 200 1216
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /bitnamistack.css HTTP/1.1" 200 698
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /img/bitnami.png HTTP/1.1" 200 3738
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /img/drupal.png HTTP/1.1" 200 4120
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /img/sub_header_bg.png HTTP/1.1" 200 146
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /img/header_bg.png HTTP/1.1" 200 147
192.168.1.149 - - [20/Mar/2015:13:03:59 -0400] "GET /favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [20/Mar/2015:13:04:49 -0400] "HEAD /phpmyadmin HTTP/1.1" 301 -
127.0.0.1 - - [20/Mar/2015:13:04:49 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2810
127.0.0.1 - - [20/Mar/2015:13:04:49 -0400] "HEAD /phpmyadmin/ HTTP/1.1" 200 -
127.0.0.1 - - [20/Mar/2015:13:04:49 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2769
127.0.0.1 - - [20/Mar/2015:13:04:50 -0400] "GET /phpmyadmin HTTP/1.1" 301 236
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2808
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui-1.9.2.custom.css HTTP/1.1" 200 6177
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/themes/pmahomme/img/logo_right.png HTTP/1.1" 200 4548
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/themes/dot.gif HTTP/1.1" 200 43
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/phpmyadmin.css.php?server=1&lang=en&collation_connection=utf8_general_ci&token=edb1f5a85c195eb23bb63b5733c5a3c4&nocache=4265195450ltr HTTP/1.1" 200 21255
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/js/get_scripts.js.php?lang=en&collation_connection=utf8_general_ci&token=edb1f5a85c195eb23bb63b5733c5a3c4&scripts[]=jquery/jquery-1.8.3.min.js&scripts[]=sprintf.js&scripts[]=ajax.js&scripts[]=keyhandler.js&scripts[]=jquery/jquery-ui-1.9.2.custom.min.js&scripts[]=jquery/jquery.cookie.js&scripts[]=jquery/jquery.mousewheel.js&scripts[]=jquery/jquery.event.drag-2.2.js&scripts[]=jquery/jquery-ui-timepicker-addon.js&scripts[]=jquery/jquery.ba-hashchange-1.3.js&scripts[]=jquery/jquery.debounce-1.0.5.js&scripts[]=menu-resizer.js&scripts[]=cross_framing_protection.js&scripts[]=rte.js&scripts[]=tracekit/tracekit.js&scripts[]=error_report.js&scripts[]=doclinks.js&scripts[]=functions.js&scripts[]=navigation.js&scripts[]=indexes.js&scripts[]=common.js&scripts[]=codemirror/lib/codemirror.js&scripts[]=codemirror/mode/sql/sql.js&scripts[]=codemirror/addon/runmode/runmode.js&scripts[]=codemirror/addon/hint/show-hint.js&scripts[]=codemirror/addon/hint/sql-hint.js HTTP/1.1" 200 1204786
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&collation_connection=utf8_general_ci&token=edb1f5a85c195eb23bb63b5733c5a3c4 HTTP/1.1" 200 2185
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/js/messages.php?lang=en&db=&collation_connection=utf8_general_ci&token=edb1f5a85c195eb23bb63b5733c5a3c4 HTTP/1.1" 200 23705
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme HTTP/1.1" 200 6643
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/themes/pmahomme/img/sprites.png HTTP/1.1" 200 45779
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "HEAD /phpmyadmin/ HTTP/1.1" 200 -
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2772
127.0.0.1 - - [20/Mar/2015:13:04:51 -0400] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 18902
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:05:01 -0400] "HEAD / HTTP/1.1" 200 -
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:05:01 -0400] "GET / HTTP/1.1" 200 1216
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:05:40 -0400] "HEAD / HTTP/1.1" 200 -
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:05:40 -0400] "GET / HTTP/1.1" 200 1216
::1 - - [20/Mar/2015:13:06:01 -0400] "HEAD / HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:06:01 -0400] "GET / HTTP/1.1" 200 1216
::1 - - [20/Mar/2015:13:06:02 -0400] "GET / HTTP/1.1" 200 1216
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /bitnamistack.css HTTP/1.1" 200 698
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /img/bitnami.png HTTP/1.1" 200 3738
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /img/drupal.png HTTP/1.1" 200 4120
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /img/sub_header_bg.png HTTP/1.1" 200 146
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /img/header_bg.png HTTP/1.1" 200 147
::1 - - [20/Mar/2015:13:06:02 -0400] "GET /favicon.ico HTTP/1.1" 200 1150
::1 - - [20/Mar/2015:13:06:36 -0400] "GET /drupal/ HTTP/1.1" 200 2262
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/system/system.base.css?nlisng HTTP/1.1" 200 1883
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/system/system.menus.css?nlisng HTTP/1.1" 200 661
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/system/system.messages.css?nlisng HTTP/1.1" 200 382
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/system/system.theme.css?nlisng HTTP/1.1" 200 1220
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/comment/comment.css?nlisng HTTP/1.1" 200 142
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/field/theme/field.css?nlisng HTTP/1.1" 200 235
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/search/search.css?nlisng HTTP/1.1" 200 232
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/node/node.css?nlisng HTTP/1.1" 200 109
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/modules/user/user.css?nlisng HTTP/1.1" 200 698
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/css/layout.css?nlisng HTTP/1.1" 200 535
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/css/colors.css?nlisng HTTP/1.1" 200 453
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/css/style.css?nlisng HTTP/1.1" 200 6691
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/css/print.css?nlisng HTTP/1.1" 200 339
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/misc/jquery.once.js?v=1.2 HTTP/1.1" 200 1066
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/misc/jquery.js?v=1.4.4 HTTP/1.1" 200 27074
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/misc/drupal.js?nlisng HTTP/1.1" 200 4976
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/logo.png HTTP/1.1" 200 3479
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/themes/bartik/images/buttons.png HTTP/1.1" 200 831
::1 - - [20/Mar/2015:13:06:38 -0400] "GET /drupal/misc/favicon.ico HTTP/1.1" 200 1150
::1 - - [20/Mar/2015:13:06:39 -0400] "HEAD /drupal/ HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:06:39 -0400] "GET /drupal/ HTTP/1.1" 200 2265
::1 - - [20/Mar/2015:13:07:20 -0400] "POST /drupal/node?destination=node HTTP/1.1" 302 -
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/node HTTP/1.1" 200 3766
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/ui/jquery.ui.core.css?nlisng HTTP/1.1" 200 667
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/ui/jquery.ui.theme.css?nlisng HTTP/1.1" 200 2994
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/overlay/overlay-parent.css?nlisng HTTP/1.1" 200 513
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/contextual/contextual.css?nlisng HTTP/1.1" 200 685
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/shortcut/shortcut.css?nlisng HTTP/1.1" 200 648
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/toolbar/toolbar.css?nlisng HTTP/1.1" 200 1157
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/ui/jquery.ui.core.min.js?v=1.8.7 HTTP/1.1" 200 1950
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/jquery.ba-bbq.js?v=1.2.1 HTTP/1.1" 200 2075
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/contextual/contextual.js?v=1.0 HTTP/1.1" 200 625
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/jquery.cookie.js?v=1.0 HTTP/1.1" 200 555
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/toolbar/toolbar.js?nlisng HTTP/1.1" 200 1031
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/overlay/overlay-parent.js?v=1.0 HTTP/1.1" 200 10409
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/toolbar/toolbar.png HTTP/1.1" 200 558
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/misc/menu-collapsed.png HTTP/1.1" 200 105
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/themes/bartik/images/search-button.png HTTP/1.1" 200 725
::1 - - [20/Mar/2015:13:07:23 -0400] "GET /drupal/modules/contextual/images/gear-select.png HTTP/1.1" 200 506
::1 - - [20/Mar/2015:13:07:25 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:07:25 -0400] "GET /drupal/node HTTP/1.1" 200 2262
::1 - - [20/Mar/2015:13:15:09 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:15:10 -0400] "GET /drupal/node HTTP/1.1" 200 2263
::1 - - [20/Mar/2015:13:25:13 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:13 -0400] "GET /drupal/node HTTP/1.1" 200 2261
::1 - - [20/Mar/2015:13:25:15 -0400] "GET /drupal/modules/overlay/images/background.png HTTP/1.1" 200 76
::1 - - [20/Mar/2015:13:25:15 -0400] "GET /drupal/node/add?render=overlay HTTP/1.1" 200 2042
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/modules/overlay/overlay-child.css?nlisng HTTP/1.1" 200 1080
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/modules/system/system.admin.css?nlisng HTTP/1.1" 200 1379
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/themes/seven/reset.css?nlisng HTTP/1.1" 200 1275
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/modules/overlay/overlay-child.js?v=1.0 HTTP/1.1" 200 2190
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/themes/seven/style.css?nlisng HTTP/1.1" 200 4621
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/modules/overlay/images/close.png HTTP/1.1" 200 344
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/modules/shortcut/shortcut.png HTTP/1.1" 200 558
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/themes/seven/images/list-item.png HTTP/1.1" 200 195
::1 - - [20/Mar/2015:13:25:16 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:16 -0400] "GET /drupal/node HTTP/1.1" 200 2262
::1 - - [20/Mar/2015:13:25:18 -0400] "GET /drupal/node/add/article?render=overlay HTTP/1.1" 200 5742
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/themes/seven/vertical-tabs.css?nlisng HTTP/1.1" 200 808
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/filter/filter.css?nlisng HTTP/1.1" 200 386
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/file/file.css?nlisng HTTP/1.1" 200 255
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/image/image.css?nlisng HTTP/1.1" 200 152
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/jquery.form.js?v=2.52 HTTP/1.1" 200 3939
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/vertical-tabs.js?v=1.0 HTTP/1.1" 200 2028
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/form.js?v=7.34 HTTP/1.1" 200 1001
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/states.js?v=7.34 HTTP/1.1" 200 5270
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/ajax.js?v=7.34 HTTP/1.1" 200 7297
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/textarea.js?v=7.34 HTTP/1.1" 200 418
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/autocomplete.js?v=7.34 HTTP/1.1" 200 2578
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/field/modules/text/text.js?nlisng HTTP/1.1" 200 693
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/filter/filter.js?nlisng HTTP/1.1" 200 288
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/file/file.js?nlisng HTTP/1.1" 200 2176
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/progress.js?v=7.34 HTTP/1.1" 200 1202
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/collapse.js?v=7.34 HTTP/1.1" 200 1182
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/menu/menu.js?nlisng HTTP/1.1" 200 826
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/path/path.js?nlisng HTTP/1.1" 200 260
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/comment/comment-node-form.js?nlisng HTTP/1.1" 200 419
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/modules/node/node.js?nlisng HTTP/1.1" 200 610
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/throbber-inactive.png HTTP/1.1" 200 320
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/misc/help.png HTTP/1.1" 200 294
::1 - - [20/Mar/2015:13:25:19 -0400] "GET /drupal/themes/seven/images/buttons.png HTTP/1.1" 200 786
::1 - - [20/Mar/2015:13:25:20 -0400] "GET /drupal/themes/seven/images/fc.png HTTP/1.1" 200 82
::1 - - [20/Mar/2015:13:25:20 -0400] "GET /drupal/misc/grippie.png HTTP/1.1" 200 106
::1 - - [20/Mar/2015:13:25:20 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:20 -0400] "GET /drupal/node HTTP/1.1" 200 2261
::1 - - [20/Mar/2015:13:25:24 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:24 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:24 -0400] "GET /drupal/node HTTP/1.1" 200 2266
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/admin/dashboard?render=overlay HTTP/1.1" 200 3201
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/themes/seven/jquery.ui.theme.css?nlisng HTTP/1.1" 200 2652
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/modules/dashboard/dashboard.css?nlisng HTTP/1.1" 200 745
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/misc/ui/jquery.ui.widget.min.js?v=1.8.7 HTTP/1.1" 200 1313
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/misc/ui/jquery.ui.mouse.min.js?v=1.8.7 HTTP/1.1" 200 978
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/misc/ui/jquery.ui.sortable.min.js?v=1.8.7 HTTP/1.1" 200 6105
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/modules/dashboard/dashboard.js?nlisng HTTP/1.1" 200 2048
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/misc/message-24-error.png HTTP/1.1" 200 733
::1 - - [20/Mar/2015:13:25:28 -0400] "GET /drupal/themes/seven/images/add.png HTTP/1.1" 200 160
::1 - - [20/Mar/2015:13:25:29 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:29 -0400] "GET /drupal/node HTTP/1.1" 200 2265
::1 - - [20/Mar/2015:13:25:34 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:35 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:35 -0400] "GET /drupal/node HTTP/1.1" 200 2263
::1 - - [20/Mar/2015:13:25:36 -0400] "GET /drupal/admin/people?render=overlay HTTP/1.1" 200 4211
::1 - - [20/Mar/2015:13:25:36 -0400] "GET /drupal/misc/tableselect.js?nlisng HTTP/1.1" 200 1360
::1 - - [20/Mar/2015:13:25:36 -0400] "GET /drupal/themes/seven/images/arrow-asc.png HTTP/1.1" 200 88
::1 - - [20/Mar/2015:13:25:36 -0400] "GET /drupal/misc/tableheader.js?nlisng HTTP/1.1" 200 1848
::1 - - [20/Mar/2015:13:25:37 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:37 -0400] "GET /drupal/node HTTP/1.1" 200 2262
::1 - - [20/Mar/2015:13:25:42 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:42 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:42 -0400] "GET /drupal/node HTTP/1.1" 200 2261
::1 - - [20/Mar/2015:13:25:43 -0400] "GET /drupal/admin/appearance?render=overlay HTTP/1.1" 200 3561
::1 - - [20/Mar/2015:13:25:44 -0400] "GET /drupal/themes/bartik/screenshot.png HTTP/1.1" 200 19658
::1 - - [20/Mar/2015:13:25:44 -0400] "GET /drupal/themes/seven/screenshot.png HTTP/1.1" 200 12298
::1 - - [20/Mar/2015:13:25:44 -0400] "GET /drupal/themes/stark/screenshot.png HTTP/1.1" 200 11662
::1 - - [20/Mar/2015:13:25:44 -0400] "GET /drupal/themes/garland/screenshot.png HTTP/1.1" 200 10950
::1 - - [20/Mar/2015:13:25:44 -0400] "GET /drupal/misc/message-24-warning.png HTTP/1.1" 200 753
::1 - - [20/Mar/2015:13:25:45 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:45 -0400] "GET /drupal/node HTTP/1.1" 200 2261
::1 - - [20/Mar/2015:13:25:50 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:50 -0400] "HEAD /drupal/node HTTP/1.1" 200 -
::1 - - [20/Mar/2015:13:25:51 -0400] "GET /drupal/node HTTP/1.1" 200 2262
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:27:45 -0400] "HEAD / HTTP/1.1" 200 -
fe80::a035:1194:40e7:17eb - - [20/Mar/2015:13:27:45 -0400] "GET / HTTP/1.1" 200 1216
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2769
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/phpmyadmin.css.php?server=1&token=dde39bd151a7de9b7662b7299dde900d&nocache=4265195450ltr HTTP/1.1" 200 21255
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/js/get_scripts.js.php?token=dde39bd151a7de9b7662b7299dde900d&scripts[]=jquery/jquery-1.8.3.min.js&scripts[]=sprintf.js&scripts[]=ajax.js&scripts[]=keyhandler.js&scripts[]=jquery/jquery-ui-1.9.2.custom.min.js&scripts[]=jquery/jquery.cookie.js&scripts[]=jquery/jquery.mousewheel.js&scripts[]=jquery/jquery.event.drag-2.2.js&scripts[]=jquery/jquery-ui-timepicker-addon.js&scripts[]=jquery/jquery.ba-hashchange-1.3.js&scripts[]=jquery/jquery.debounce-1.0.5.js&scripts[]=menu-resizer.js&scripts[]=cross_framing_protection.js&scripts[]=rte.js&scripts[]=tracekit/tracekit.js&scripts[]=error_report.js&scripts[]=doclinks.js&scripts[]=functions.js&scripts[]=navigation.js&scripts[]=indexes.js&scripts[]=common.js&scripts[]=codemirror/lib/codemirror.js&scripts[]=codemirror/mode/sql/sql.js&scripts[]=codemirror/addon/runmode/runmode.js&scripts[]=codemirror/addon/hint/show-hint.js&scripts[]=codemirror/addon/hint/sql-hint.js HTTP/1.1" 200 1204786
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&token=dde39bd151a7de9b7662b7299dde900d HTTP/1.1" 200 2185
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/js/messages.php?lang=en&db=&token=dde39bd151a7de9b7662b7299dde900d HTTP/1.1" 200 23705
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "HEAD /phpmyadmin/ HTTP/1.1" 200 -
127.0.0.1 - - [20/Mar/2015:13:27:59 -0400] "GET /phpmyadmin/ HTTP/1.1" 200 2770
127.0.0.1 - - [20/Mar/2015:13:28:12 -0400] "POST /phpmyadmin/index.php HTTP/1.1" 302 -
127.0.0.1 - - [20/Mar/2015:13:28:15 -0400] "GET /phpmyadmin/index.php?token=dde39bd151a7de9b7662b7299dde900d HTTP/1.1" 200 8624
127.0.0.1 - - [20/Mar/2015:13:28:16 -0400] "GET /phpmyadmin/themes/pmahomme/img/logo_left.png HTTP/1.1" 200 2327
127.0.0.1 - - [20/Mar/2015:13:28:16 -0400] "GET /phpmyadmin/themes/pmahomme/img/ajax_clock_small.gif HTTP/1.1" 200 1810
127.0.0.1 - - [20/Mar/2015:13:28:16 -0400] "GET /phpmyadmin/js/get_scripts.js.php?token=dde39bd151a7de9b7662b7299dde900d&scripts[]=codemirror/lib/codemirror.js&scripts[]=codemirror/mode/sql/sql.js&scripts[]=codemirror/addon/runmode/runmode.js&scripts[]=codemirror/addon/hint/show-hint.js&scripts[]=codemirror/addon/hint/sql-hint.js&scripts[]=console.js HTTP/1.1" 200 383947
